Index,Name,Number Tokens,Total Words,Total Kanji,Kanji 10+,Kanji 5+,Kanji 2+
7306,レズっ娘エロエロ百合ＪＫのゴキゲンすぎるお仕置き 真性ドＳ女王様とドＭ奴隷の悶絶マゾイキ試練 (夜恋Books),9549,1760,926,193,358,661
7307,レタッチ (e-NOVELS),3421,1246,792,82,210,476
7308,レターズ_ヴァニシング2　精神侵食 (電撃文庫),53098,6118,1856,781,1087,1497
7309,レターズ_ヴァニシング　書き忘れられた存在 (電撃文庫),53819,5865,1808,776,1050,1484
7310,レッスルエクセレント (二次元ぷち文庫),8899,2875,1292,269,515,933
7311,レッスン (ベリーズ文庫),28761,3266,1317,453,680,1016
7312,レッスン ディープ ラブ 美晴くん (もえぎ文庫),26078,3539,1361,425,671,1069
7313,レッスン マイ ラブ 美晴くん (もえぎ文庫),31301,3965,1436,526,783,1155
7314,レッドエンフォーサールージュ (二次元ぷち文庫),5638,2138,1082,157,342,715
7315,レッドスワンの奏鳴　赤羽高校サッカー部 レッドスワンサーガ (メディアワークス文庫),55417,5779,1769,790,1044,1467
7316,レッドスワンの星冠　赤羽高校サッカー部 レッドスワンサーガ (メディアワークス文庫),52212,5915,1823,761,1060,1492
7317,レッドスワンの絶命　赤羽高校サッカー部 レッドスワンサーガ (メディアワークス文庫),56045,6111,1800,828,1114,1478
7318,レッドスワンの飛翔　赤羽高校サッカー部 レッドスワンサーガ (メディアワークス文庫),42443,4874,1621,659,918,1308
7319,レッドライト (角川文庫),38518,4979,1723,688,957,1374
7320,レッド・ムーン～カフェ店員の恋～ プリンセス文庫,11520,2369,1112,232,433,784
7321,レティーシュ・ナイツ　～翡翠の王女～ (ルルル文庫),25832,3923,1520,478,776,1186
7322,レディオ・コール (TO文庫),40016,4738,1662,662,948,1326
7323,レディ・マリアーヌの秘密 (ルルル文庫),39273,4674,1617,654,940,1344
7324,レトリカ・クロニクル　嘘つき話術士と狐の師匠 (メディアワークス文庫),49595,5944,1867,795,1083,1518
7325,レトリカ・クロニクル　香油の盟約 (メディアワークス文庫),41601,4782,1756,716,1005,1425
7326,レトロゲームマスター渋沢 (電撃文庫),29224,4712,1571,556,830,1241
7327,レトロゲームマスター渋沢2 (電撃文庫),30360,5192,1629,569,886,1283
7328,レトロゲームマスター渋沢3 (電撃文庫),26529,4583,1573,508,823,1223
7329,レフトハンド (角川ホラー文庫),75863,7732,2007,1063,1368,1743
7330,レフトビハインド,84223,7706,1949,954,1263,1627
7331,レベル0で最強の合気道家、いざ、異世界へ参る！ (TOブックスラノベ),48913,5403,1786,739,1029,1397
7332,レベル0で最強の合気道家、いざ、異世界へ参る！2 (TOブックスラノベ),46492,5251,1770,738,1019,1439
7333,レベル1落第英雄の異世界攻略 (電撃文庫),42676,5308,1747,717,994,1429
7334,レベル1落第英雄の異世界攻略II (電撃文庫),36325,5010,1709,658,948,1364
7335,レベル1落第英雄の異世界攻略III (電撃文庫),37789,5152,1718,682,958,1380
7336,レベル99冒険者によるはじめての領地経営 ： 1 (モンスター文庫),36788,6247,1993,742,1092,1569
7337,レベル99冒険者によるはじめての領地経営 ： 2 (モンスター文庫),35152,6049,1944,729,1061,1563
7338,レベル99冒険者によるはじめての領地経営 ： 3 (モンスター文庫),39597,6183,1969,726,1075,1548
7339,レベル99冒険者によるはじめての領地経営 ： 4 (モンスター文庫),38408,6164,1930,774,1099,1579
7340,レベル99冒険者によるはじめての領地経営 ： 5 (モンスター文庫),38954,6234,2003,767,1102,1603
7341,レベル99冒険者によるはじめての領地経営 ： 6 (モンスター文庫),48138,6941,2021,847,1163,1665
7342,レベルリセッター（サーガフォレスト）,45968,3509,1442,623,854,1174
7343,レベル無限の契約者～神剣とスキルで世界最強～ (TOブックスラノベ),27579,4507,1703,611,923,1361
7344,レベル無限の契約者～神剣とスキルで世界最強～2 (TOブックスラノベ),27443,4588,1721,599,917,1371
7345,レベル無限の契約者～神剣とスキルで世界最強～3 (TOブックスラノベ),21730,3882,1553,499,768,1217
7346,レベル１だけどユニークスキルで最強です (Kラノベブックス),33977,4144,1516,553,776,1166
7347,レベル１の今は一般人さん～必勝ダンジョン運営方法　外伝～ ： 1 (モンスター文庫),32464,4158,1570,563,824,1227
7348,レベル１の異世界転移者　１　俺だけレベルが上がらない (レジェンドノベルス),43373,5110,1721,701,989,1401
7349,レミアの翼,17592,3076,1394,428,665,1058
7350,レミング・シンドローム〜去勢者たちのメサイヤ〜,44738,6705,1959,785,1133,1579
7351,レムシータ・ブレイブス・オンライン～スローライフに憧れる俺のままならないＶＲ冒険記～ 【電子書籍限定書き下ろしSS付き】,41737,5878,1784,715,1027,1438
7352,レムレスブルーの午前2時 Under the BlueRose,31577,4152,1547,574,870,1266
7353,レンズと悪魔 III　魔神壤戮 (角川スニーカー文庫),40424,5662,1796,709,1020,1457
7354,レンズと悪魔 II　魔神跳梁 (角川スニーカー文庫),40047,5528,1747,702,1025,1433
7355,レンズと悪魔 IV　魔神幻世 (角川スニーカー文庫),30469,4902,1660,608,925,1331
7356,レンズと悪魔 IX　魔神劫罰 (角川スニーカー文庫),33210,4977,1690,647,941,1350
7357,レンズと悪魔 I　魔神覚醒 (角川スニーカー文庫),46125,5868,1805,783,1092,1483
7358,レンズと悪魔 VIII　魔神変光 (角川スニーカー文庫),33008,4952,1705,644,914,1344
7359,レンズと悪魔 VII　魔神決壊 (角川スニーカー文庫),32820,4921,1635,622,898,1303
7360,レンズと悪魔 VI　魔神応報 (角川スニーカー文庫),40020,5571,1755,721,1013,1417
7361,レンズと悪魔 V　魔神陥落 (角川スニーカー文庫),38414,5778,1816,754,1062,1478
7362,レンズと悪魔 XII　魔神解放 (角川スニーカー文庫),34619,5171,1715,645,952,1376
7363,レンズと悪魔 XI　魔神集結 (角川スニーカー文庫),32932,4746,1613,636,899,1295
7364,レンズと悪魔 X　魔神狂咲 (角川スニーカー文庫),30367,4705,1608,604,901,1290
7365,レンズの奥に、炎,13264,2888,1274,306,551,933
7366,レンタルJK犬見さん。 (電撃文庫),27804,4306,1508,497,767,1172
7367,レンタル・フルムーン2　第二訓 良い関係は良い距離感から (電撃文庫),44079,5314,1708,677,980,1402
7368,レンタル・フルムーン3　第三訓 星に願ってはいけません (電撃文庫),43180,5362,1748,685,982,1389
7369,レンタル・フルムーン　第一訓 恋愛は読みものです (電撃文庫),45198,5655,1741,725,1002,1422
7370,レヴィアタンの恋人 (ガガガ文庫),38912,6996,2174,855,1245,1790
7371,レ・ミゼラブル　全巻セット,363655,19239,3044,1976,2311,2733
7372,レーネンさんのスピリチュアルなお話,11328,1976,1001,276,454,714
7373,ロイヤル・スウィート・クルーズ,45152,5086,1723,750,1057,1447
7374,ロイヤル・フィアンセ【SS付】【イラスト付】　～国王陛下の淫らなくちづけ～ (ロイヤルキス),33696,3915,1538,627,910,1277
7375,ロウきゅーぶ！ (電撃文庫),38911,6171,1861,679,1000,1467
7376,ロウきゅーぶ！(10) (電撃文庫),37957,5995,1824,679,1012,1463
7377,ロウきゅーぶ！(11) (電撃文庫),34917,5447,1713,628,922,1359
7378,ロウきゅーぶ！(12) (電撃文庫),39510,5669,1741,682,986,1402
7379,ロウきゅーぶ！(13) (電撃文庫),33369,5199,1685,598,878,1298
7380,ロウきゅーぶ！(14) (電撃文庫),47108,6533,1856,752,1054,1504
7381,ロウきゅーぶ！(15) (電撃文庫),29696,5092,1681,546,836,1317
7382,ロウきゅーぶ！(2) (電撃文庫),32550,5414,1746,602,897,1335
7383,ロウきゅーぶ！(3) (電撃文庫),34315,5439,1739,611,910,1340
7384,ロウきゅーぶ！(4) (電撃文庫),34647,5439,1716,618,924,1390
7385,ロウきゅーぶ！(5) (電撃文庫),33676,5581,1766,606,931,1379
7386,ロウきゅーぶ！(6) (電撃文庫),40663,6066,1843,714,1006,1454
7387,ロウきゅーぶ！(7) (電撃文庫),39635,5653,1746,652,962,1387
7388,ロウきゅーぶ！(8) (電撃文庫),38443,5512,1734,630,959,1373
7389,ロウきゅーぶ！(9) (電撃文庫),30248,5143,1696,612,902,1320
7390,ロケットが来た,37146,4931,1605,631,896,1303
7391,ロゴマーク制作依頼　ブランディング・グラフィックデザイン　永井弘人（アトオシ）制作事例,1730,613,436,43,106,253
7392,ロシアン・エッグ カリスマ×ドーピング,21412,4398,1608,521,826,1278
7393,ロジカルモテマニュアル,2510,830,558,70,154,363
7394,ロストウィッチ・ブライドマジカル2　【電子特別版】 (電撃文庫),49352,6180,1916,835,1152,1556
7395,ロストウィッチ・ブライドマジカル　【電子特別版】 (電撃文庫),48475,5997,1883,808,1110,1546
7396,ロッカーズ (角川文庫),40999,5295,1610,611,888,1290
7397,ロックフェラー広場の玉殿,9493,3599,1489,277,559,1076
7398,ロックンロイヤー,13953,3028,1307,312,526,929
7399,ロック・アップ・ミッシングリンク 検察官真木マコトシリーズ,13279,3171,1296,324,551,944
7400,ロビンソンの末裔 (角川文庫),44606,6775,2080,888,1244,1713
7401,ロビンソン病,18057,3215,1340,373,592,993
7402,ロビン・フッド原典集成 (原典翻訳シリーズ),49283,5708,1892,801,1104,1536
7403,ロボコン６２１０,15246,1998,962,326,501,755
7404,ロボット、宇宙人、悪魔のでる短編集,31081,4935,1714,598,904,1353
7405,ロボット妹　改め 人類皆兄妹!～目醒めよ愛の妹力～ (電撃文庫),25981,4103,1527,494,742,1165
7406,ロマノフの十字架【上下合本版】 (竹書房文庫),104863,11502,2353,1319,1661,2054
7407,ロマンの切子細工 (角川文庫),36720,7409,2061,801,1193,1659
7408,ロマンス、バイオレンス＆ストロベリー・リパブリック ガガガ文庫　ロマンス、バイオレンス＆ストロベリー・リパブリック,39634,6128,1966,830,1126,1579
7409,ロマンスは船の上で　～低気圧伯爵とラジオ娘～ (マリーローズ文庫),25740,3913,1527,471,743,1176
7410,ロマンティック (角川文庫),24164,3122,1308,382,609,985
7411,ロマンティック・キス　　　～誘惑された眠り姫～ (マリーローズ文庫),32393,4241,1697,605,938,1402
7412,ロミオの災難 (電撃文庫),38668,5056,1664,648,916,1326
7413,ロリポップトフィー,2648,1023,630,65,157,359
7414,ロリ・パニック4／4 (二次元ぷち文庫),9989,2683,1177,258,474,869
7415,ロロルネロル１,42449,5350,1766,765,1057,1469
7416,ロング・ロスト・フレンド,3578,1434,836,85,189,492
7417,ロング・ロング・ホリディ,36843,3673,1387,502,714,1096
7418,ロンドン再発見の旅,24509,5109,1599,544,826,1266
7419,ロンドン旅行記,9173,2426,1143,285,476,806
7420,ローウェル骨董店の事件簿 (角川文庫),41696,6105,1849,766,1084,1534
7421,ローウェル骨董店の事件簿　センチメンタル・ジュエリーの謎 (角川文庫),40599,5973,1887,751,1083,1532
7422,ローウェル骨董店の事件簿　交霊会とソルジャーベア (角川文庫),30698,5055,1751,610,929,1400
7423,ローカルビジネスで生きる,8008,1637,842,234,378,624
7424,ローマ劇場毒殺事件 エラリー・クイーンの国名,63633,7002,1940,854,1171,1602
7425,ローマ帝国愚帝物語 (新人物文庫),33206,7346,2102,821,1203,1719
7426,ワガママに欲張りに理想の未来を叶える 〜仕事と恋愛を両立するヒケツ〜,7308,1072,634,164,267,442
7427,ワガママ御曹司の過激な束縛～恋愛遊戯に甘く溺れて～ (夢中文庫クリスタル),11558,2625,1234,259,496,880
7428,ワケあって、女嫌いな御曹司の偽恋人になりました～男装女子への極甘プロポーズ～【SS付】【イラスト付】 (チュールキス),43915,4951,1681,668,957,1354
7429,ワケあってボツ原稿_ なぜ、この原稿は本に載らなかったのか？,6601,1691,891,174,314,587
7430,ワケあって本日より、住み込みで花嫁修行することになりました (ベリーズ文庫),38987,3550,1391,563,778,1131
7431,ワケあり物件 契約中 ～カリスマ占い師と不機嫌な恋人 (蜜夢文庫),37682,4894,1655,603,889,1328
7432,ワタセ准教授　受難の日々 (sora組books),8261,2272,1157,239,431,826
7433,ワルに学ぶ黒すぎる交渉術,23333,3596,1358,494,727,1073
7434,ワルキューレ ロマンツェ[スィーリアの恋物語] (二次元ゲーム文庫),33006,5738,1729,685,1015,1394
7435,ワルキューレ ロマンツェ[ノエルの恋物語] (二次元ゲーム文庫),31881,5478,1671,658,971,1366
7436,ワルツ（上） (角川文庫),79451,8388,2316,1145,1516,1974
7437,ワルツ（中） (角川文庫),76903,8419,2285,1110,1496,1949
7438,ワンナイトミステリー　「カリブの海賊」殺人事件 (角川文庫),16746,3434,1397,378,607,1047
7439,ワンナイトミステリー　「シアトルの魔神」殺人事件 (角川文庫),27582,4591,1504,542,819,1207
7440,ワンナイトミステリー　「ナイルの甲虫」殺人事件 (角川文庫),21864,4090,1477,478,721,1103
7441,ワンナイトミステリー　「倫敦の霧笛」殺人事件 (角川文庫),23635,4250,1520,513,780,1192
7442,ワンナイトミステリー　「北京の龍王」殺人事件 (角川文庫),19754,3969,1469,456,706,1142
7443,ワンナイトミステリー　「巴里の恋人」殺人事件 (角川文庫),14156,3186,1306,328,545,956
7444,ワンナイトミステリー　「香港の魔宮」殺人事件 (角川文庫),17035,3642,1426,388,653,1071
7445,ワンネスの扉_ 心に魂のスペースを開くと、宇宙がやってくる,23363,3439,1360,454,700,1055
7446,ワン・スピリット・メディスン,44898,5977,1864,806,1116,1533
7447,ワーウルフになった俺は意思疎通ができないと思われている 1 (HJ文庫),29336,5294,1744,625,940,1399
7448,ワーグナー、指環の嘆き,4529,1151,727,111,217,486
7449,ワールズエンド・ガールフレンド (ガガガ文庫),35827,4930,1629,566,815,1249
7450,ワールド エンド エクリプス　天穹の軍師 (電撃文庫),61791,7009,1970,968,1260,1652
7451,ワールド エンド ライツ１ (HJ文庫),29497,4362,1637,573,861,1292
7452,ワールド エンド ライツ２ (HJ文庫),26579,4346,1618,533,813,1256
7453,ワールド エンド ライツ３ (HJ文庫),25512,3975,1558,510,808,1210
7454,ワールド エンド ライツ４ (HJ文庫),29673,4067,1563,528,802,1212
7455,ワールドウォーカーズ・クロニクル 異世界渡り英雄記 (HJ文庫),33305,5648,1871,692,1033,1518
7456,ワールドウォーカーズ・クロニクル 異世界渡り英雄記2 (HJ文庫),35948,5900,1843,705,1030,1467
